0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:54 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:54 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:54 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:54 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:54 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:54 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:55 +0300] "GET /kursach/security.xhtml HTTP/1.1" 500 64384
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:56 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:38:57 +0300] "GET /kursach/issuer.xhtml HTTP/1.1" 500 59441
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:39:01 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:08 +0300] "GET /kursach/issuer.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:09 +0300] "GET /kursach/login.xhtml HTTP/1.1" 200 4296
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:09 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:09 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:09 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:09 +0300] "GET /kursach/login.xhtml HTTP/1.1" 200 4296
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:09 +0300] "GET /kursach/login.xhtml HTTP/1.1" 200 4296
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:09 +0300] "GET /kursach/login.xhtml HTTP/1.1" 200 4296
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:10 +0300] "POST /kursach/loginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:10 +0300] "GET /kursach/index.xhtml HTTP/1.1" 200 10961
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:10 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:10 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:10 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:10 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:10 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:10 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:11 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:11 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:11 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/issuer.xhtml HTTP/1.1" 200 34359
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/touch/touchswipe.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 9961
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:13 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:14 +0300] "GET /kursach/issuer-edit.xhtml HTTP/1.1" 200 16397
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:15 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/security.xhtml HTTP/1.1" 200 40411
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/touch/touchswipe.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 9961
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:16 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/account.xhtml HTTP/1.1" 200 40431
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/touch/touchswipe.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 9961
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:17 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/transaction.xhtml HTTP/1.1" 200 51360
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/touch/touchswipe.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 9961
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/inputmask/inputmask.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 100038
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/datepicker/datepicker.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 59831
0:0:0:0:0:0:0:1 - - [18/Dec/2025:09:40:18 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/index.xhtml HTTP/1.1" 200 10961
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/style.css.xhtml?ln=css HTTP/1.1" 200 5408
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89756
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 146589
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/theme.css.xhtml?ln=primefaces-saga&v=12.0.0 HTTP/1.1" 200 199176
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 11205
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/core.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 89196
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/components.js.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 492154
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/components.css.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 108062
0:0:0:0:0:0:0:1 - - [18/Dec/2025:10:43:16 +0300] "GET /kursach/jakarta.faces.resource/primeicons/primeicons.woff2.xhtml?ln=primefaces&v=12.0.0 HTTP/1.1" 200 30217
